Id,SalePrice
2005,241856.78
2006,229769.39
2007,241897.38
2008,196009.2
2009,175773.08
2010,185359.7
2011,137431.53
2012,174413.52
2013,181833.64
2014,192466.78
2015,202191.48
2016,181350.3
2017,211988.03
2018,119634.54
2019,137614.75
2020,109698.78
2021,112896.08
2022,179754.98
2023,143863.52
2024,239358.66
2025,323177.2
2026,170783.67
2027,153431.94
2028,149342.5
2029,164072.12
2030,298807.94
2031,250947.17
2032,261127.23
2033,284878.03
2034,162386.88
2035,209717.4
2036,174464.92
2037,192633.14
2038,277683.4
2039,223944.12
2040,287032.4
2041,321238.56
2042,207493.06
2043,170818.53
2044,159049.64
2045,241766.84
2046,130660.836
2047,156844.16
2048,133575.05
2049,135964.94
2050,166942.22
2051,104213.734
2052,142588.03
2053,149495.4
2054,62875.51
2055,160776.75
2056,136833.22
2057,124502.664
2058,197866.3
2059,140228.1
2060,174838.36
2061,179091.23
2062,134632.19
2063,112212.11
2064,161872.78
2065,135624.34
2066,153909.4
2067,107913.23
2068,144992.4
2069,84618.984
2070,102956.4
2071,89180.82
2072,137250.78
2073,143915.66
2074,204484.34
2075,158957.75
2076,130244.07
2077,153327.36
2078,117852.47
2079,131408.0
2080,100086.88
2081,121626.33
2082,119999.05
2083,150027.0
2084,116683.24
2085,130032.586
2086,90997.62
2087,123204.695
2088,102129.664
2089,78275.586
2090,135905.81
2091,130608.266
2092,138723.17
2093,118218.2
2094,113350.695
2095,145685.42
2096,70413.805
2097,76289.34
2098,132623.17
2099,50056.688
2100,110662.43
2101,118164.664
2102,110884.7
2103,89236.97
2104,136812.6
2105,117613.766
2106,80515.31
2107,218870.4
2108,111752.46
2109,118953.52
2110,126665.586
2111,123840.46
2112,143495.19
2113,109287.16
2114,113356.1
2115,163911.83
2116,124696.47
2117,141360.12
2118,117003.83
2119,88037.414
2120,111769.625
2121,69253.82
2122,103296.39
2123,73504.23
2124,161017.66
2125,119203.48
2126,142166.84
2127,165479.02
2128,120002.71
2129,84340.06
2130,121815.89
2131,149023.53
2132,113843.73
2133,104520.79
2134,113336.75
2135,85817.45
2136,87458.49
2137,114433.37
2138,130712.81
2139,153881.52
2140,140248.95
2141,134955.23
2142,118790.62
2143,144295.1
2144,119383.23
2145,139423.06
2146,181146.16
2147,127477.28
2148,136655.2
2149,142888.33
2150,241876.61
2151,124101.04
2152,193798.44
2153,175481.48
2154,102936.37
2155,144691.4
2156,246837.81
2157,231347.23
2158,250413.1
2159,197995.61
2160,161060.34
2161,250306.61
2162,375984.5
2163,342228.4
2164,235807.36
2165,177738.72
2166,147591.78
2167,234625.86
2168,202280.2
2169,200965.95
2170,223568.56
2171,146338.92
2172,129648.73
2173,153675.77
2174,225227.28
2175,285961.62
2176,319082.03
2177,233720.28
2178,212933.03
2179,144632.64
2180,172564.11
2181,193303.38
2182,225756.3
2183,194860.36
2184,134508.34
2185,122575.234
2186,137209.95
2187,145821.66
2188,148765.39
2189,290059.06
2190,79841.664
2191,79169.055
2192,82916.72
2193,85191.125
2194,89474.64
2195,113426.6
2196,102324.65
2197,108016.086
2198,178554.89
2199,178522.89
2200,147500.17
2201,162125.22
2202,177632.98
2203,153782.8
2204,180515.5
2205,137141.39
2206,123713.445
2207,207869.58
2208,253599.12
2209,238208.44
2210,118789.6
2211,98607.28
2212,109205.48
2213,95236.36
2214,124912.62
2215,89485.22
2216,151952.61
2217,95872.24
2218,59426.1
2219,49568.625
2220,61798.676
2221,288016.25
2222,252786.36
2223,304936.28
2224,211913.03
2225,121237.22
2226,183051.92
2227,188202.56
2228,274631.3
2229,277510.53
2230,157285.12
2231,214859.28
2232,167950.33
2233,173726.42
2234,247132.0
2235,212093.19
2236,272703.38
2237,356042.88
2238,201926.52
2239,100679.57
2240,157419.89
2241,129545.28
2242,134451.9
2243,115117.59
2244,110047.71
2245,94355.375
2246,147407.64
2247,108639.766
2248,125723.14
2249,128469.74
2250,138209.36
2251,92668.31
2252,177629.77
2253,150202.22
2254,163860.4
2255,197048.66
2256,189432.98
2257,212117.45
2258,166103.39
2259,171705.56
2260,163298.33
2261,185322.94
2262,228924.03
2263,352224.53
2264,390841.6
2265,152298.48
2266,304053.8
2267,410849.6
2268,409665.28
2269,158022.75
2270,198828.17
2271,226862.4
2272,173603.7
2273,155540.34
2274,184420.94
2275,176397.1
2276,191854.33
2277,188369.03
2278,149330.4
2279,136556.98
2280,119042.16
2281,170688.73
2282,174012.61
2283,105837.805
2284,109173.72
2285,149279.86
2286,124084.586
2287,360656.75
2288,267126.78
2289,397873.12
2290,481039.62
2291,319772.62
2292,441262.22
2293,470549.28
2294,411312.2
2295,499049.94
2296,330890.97
2297,284324.88
2298,238174.12
2299,361380.47
2300,324806.12
2301,283958.25
2302,246814.27
2303,242622.6
2304,252459.19
2305,197297.06
2306,183999.5
2307,191031.28
2308,225234.16
2309,299505.5
2310,214824.23
2311,188682.22
2312,169992.0
2313,172908.25
2314,157772.33
2315,166524.81
2316,169442.5
2317,192850.97
2318,164529.19
2319,175723.97
2320,179010.12
2321,231590.5
2322,158548.22
2323,185870.92
2324,164206.28
2325,221857.94
2326,172769.12
2327,211583.67
2328,222796.58
2329,187991.61
2330,179024.47
2331,353956.03
2332,404611.12
2333,325584.88
2334,234097.05
2335,266577.84
2336,331035.53
2337,219523.45
2338,290867.66
2339,221798.06
2340,401077.84
2341,225025.27
2342,249165.55
2343,222234.44
2344,204423.89
2345,256370.3
2346,209482.94
2347,217691.34
2348,244782.17
2349,163529.9
2350,281501.9
2351,256987.89
2352,253297.0
2353,243101.58
2354,119536.12
2355,138065.38
2356,155734.05
2357,198251.44
2358,197335.06
2359,129916.69
2360,118731.16
2361,144336.11
2362,301318.72
2363,132960.16
2364,154916.36
2365,226148.48
2366,196933.31
2367,244757.19
2368,223773.34
2369,207658.36
2370,170194.11
2371,163660.03
2372,208138.56
2373,293317.6
2374,338035.9
2375,253649.67
2376,283111.06
2377,441263.06
2378,129926.97
2379,201150.03
2380,146496.0
2381,169057.53
2382,206709.75
2383,202151.95
2384,246738.95
2385,161442.34
2386,127742.7
2387,138132.16
2388,100970.05
2389,125469.695
2390,142863.94
2391,143123.31
2392,117255.49
2393,172452.73
2394,139614.94
2395,196487.77
2396,138189.86
2397,227268.42
2398,111788.92
2399,68052.945
2400,56561.44
2401,123761.125
2402,149482.3
2403,141715.12
2404,144061.34
2405,164500.48
2406,141408.94
2407,125609.53
2408,130910.04
2409,129858.34
2410,171287.03
2411,117666.61
2412,159399.5
2413,125107.3
2414,145496.6
2415,132457.47
2416,134286.47
2417,131492.61
2418,134157.58
2419,122405.97
2420,126990.23
2421,137835.14
2422,119738.06
2423,102361.445
2424,162213.53
2425,181823.06
2426,101942.34
2427,134167.81
2428,201536.36
2429,116046.805
2430,134052.58
2431,112823.42
2432,146797.53
2433,149464.61
2434,149312.89
2435,140695.33
2436,106800.02
2437,105063.45
2438,122020.3
2439,94078.984
2440,96671.46
2441,89952.05
2442,105445.19
2443,120475.03
2444,116230.336
2445,70261.41
2446,127897.03
2447,186736.0
2448,107675.55
2449,112282.01
2450,149561.0
2451,111836.05
2452,183557.48
2453,93186.31
2454,119878.83
2455,106960.56
2456,130290.16
2457,129721.945
2458,106836.695
2459,96146.47
2460,139772.53
2461,97613.26
2462,132470.1
2463,106714.195
2464,176006.9
2465,143426.92
2466,107631.09
2467,139003.94
2468,77356.86
2469,68845.94
2470,186550.89
2471,201127.39
2472,149604.94
2473,117540.43
2474,86659.125
2475,225784.08
2476,118626.805
2477,127727.36
2478,149737.55
2479,100843.89
2480,164287.73
2481,115715.82
2482,138828.27
2483,117349.805
2484,128953.74
2485,120061.55
2486,169054.47
2487,181417.06
2488,168467.67
2489,158252.44
2490,161671.44
2491,83730.34
2492,171146.61
2493,146371.3
2494,166779.42
2495,90320.82
2496,252234.9
2497,160302.73
2498,106144.586
2499,94193.09
2500,119502.945
2501,149336.95
2502,138157.05
2503,94977.95
2504,175569.36
2505,225415.53
2506,251958.17
2507,289487.03
2508,250639.34
2509,217121.38
2510,235631.56
2511,176581.73
2512,214107.16
2513,214872.8
2514,257909.33
2515,153710.36
2516,169360.6
2517,141559.52
2518,149011.03
2519,225905.33
2520,205318.94
2521,187714.11
2522,222159.86
2523,115145.37
2524,147216.58
2525,150441.78
2526,142415.31
2527,111688.75
2528,128392.336
2529,137004.8
2530,117892.266
2531,247828.72
2532,219766.66
2533,199977.14
2534,242908.06
2535,323683.97
2536,236474.62
2537,253011.62
2538,186768.06
2539,185159.7
2540,172964.16
2541,179763.55
2542,166018.67
2543,122936.16
2544,126093.09
2545,146272.5
2546,132434.34
2547,136015.9
2548,139312.75
2549,164513.03
2550,196493.58
2551,144139.95
2552,133543.2
2553,73151.63
2554,95813.38
2555,122086.414
2556,97716.266
2557,98997.85
2558,118648.08
2559,118844.33
2560,137155.12
2561,160341.11
2562,126688.055
2563,135775.36
2564,209968.55
2565,124303.34
2566,174779.0
2567,129440.555
2568,176160.39
2569,215176.7
2570,117201.61
2571,199627.11
2572,150434.89
2573,246893.36
2574,271864.66
2575,130336.64
2576,125636.73
2577,171044.95
2578,74957.25
2579,74101.57
2580,92745.586
2581,64877.52
2582,99290.96
2583,286446.38
2584,172123.8
2585,171572.64
2586,225196.14
2587,192862.0
2588,157299.23
2589,150076.36
2590,189537.8
2591,206318.81
2592,225067.75
2593,274605.12
2594,176329.48
2595,211032.52
2596,305843.22
2597,168592.39
2598,287025.56
2599,204803.05
2600,120597.45
2601,135220.88
2602,78360.96
2603,93767.01
2604,91700.83
2605,82479.016
2606,147143.6
2607,183435.69
2608,176642.7
2609,162835.98
2610,108424.06
2611,108253.17
2612,159038.88
2613,126576.11
2614,133842.95
2615,150777.88
2616,134674.81
2617,182830.0
2618,179582.44
2619,212194.55
2620,185381.44
2621,184028.98
2622,183143.94
2623,261463.64
2624,315161.66
2625,311272.53
2626,165963.73
2627,178428.08
2628,520981.75
2629,576187.2
2630,338226.2
2631,428337.88
2632,446943.34
2633,314737.84
2634,397321.44
2635,152670.9
2636,189168.88
2637,186260.06
2638,245333.0
2639,165083.84
2640,159084.08
2641,107980.24
2642,171627.8
2643,96393.164
2644,125277.195
2645,98177.336
2646,87546.62
2647,109781.15
2648,133417.69
2649,152565.53
2650,140255.23
2651,146642.5
2652,453180.16
2653,226388.22
2654,226078.4
2655,374980.4
2656,294701.3
2657,322832.78
2658,287292.03
2659,290161.44
2660,360794.34
2661,341916.53
2662,355995.3
2663,291269.6
2664,283588.03
2665,347010.94
2666,277104.3
2667,159645.8
2668,169016.9
2669,172874.28
2670,252507.34
2671,172819.22
2672,206349.31
2673,208637.19
2674,193626.08
2675,174506.53
2676,178252.22
2677,194752.78
2678,234063.56
2679,274897.53
2680,263960.53
2681,378366.78
2682,323607.72
2683,465715.66
2684,300699.53
2685,348810.25
2686,290257.2
2687,319718.34
2688,232412.45
2689,187098.05
2690,452359.72
2691,189072.02
2692,120419.55
2693,200910.77
2694,119522.664
2695,199036.3
2696,181501.34
2697,191222.12
2698,202703.69
2699,176607.0
2700,152002.33
2701,133409.4
2702,111568.664
2703,113578.15
2704,136303.14
2705,122036.586
2706,110644.17
2707,114663.87
2708,134604.06
2709,110348.06
2710,119737.836
2711,312058.12
2712,418872.56
2713,173049.45
2714,143332.98
2715,172815.92
2716,157180.92
2717,183325.33
2718,226645.3
2719,153325.75
2720,155772.81
2721,134808.72
2722,153604.4
2723,147284.83
2724,130110.984
2725,128836.11
2726,149737.11
2727,191907.94
2728,157792.64
2729,138775.45
2730,141791.23
2731,140367.23
2732,127060.484
2733,174966.28
2734,140084.67
2735,140858.31
2736,134845.23
2737,128628.51
2738,134005.4
2739,160669.14
2740,138212.39
2741,143432.39
2742,145737.95
2743,158049.27
2744,159822.36
2745,137897.73
2746,140734.38
2747,133867.2
2748,118165.45
2749,125624.984
2750,123058.734
2751,134174.98
2752,137234.94
2753,155103.52
2754,222034.47
2755,133514.3
2756,77889.484
2757,85053.53
2758,55423.082
2759,163537.25
2760,127936.8
2761,148183.7
2762,155779.94
2763,191238.17
2764,138282.4
2765,330582.8
2766,91616.04
2767,96989.22
2768,145704.33
2769,132548.83
2770,151966.23
2771,115564.84
2772,117547.49
2773,153152.86
2774,133736.03
2775,129916.195
2776,126464.13
2777,125759.48
2778,93903.21
2779,126352.02
2780,80652.875
2781,81223.06
2782,96769.695
2783,91896.49
2784,122818.266
2785,132954.45
2786,62320.918
2787,95033.04
2788,92762.75
2789,183197.05
2790,103948.914
2791,110381.54
2792,61400.38
2793,152670.9
2794,104881.45
2795,118992.22
2796,98096.38
2797,191265.17
2798,113010.26
2799,119969.87
2800,73949.58
2801,99495.61
2802,130784.76
2803,164783.42
2804,141531.58
2805,98934.7
2806,85472.94
2807,161182.5
2808,145381.89
2809,137728.98
2810,126652.78
2811,155331.62
2812,146465.55
2813,162609.42
2814,170176.27
2815,112208.26
2816,260299.28
2817,141470.05
2818,124437.26
2819,144484.44
2820,141658.11
2821,96505.56
2822,175998.34
2823,281779.9
2824,194397.06
2825,130063.09
2826,130885.33
2827,146895.42
2828,188838.48
2829,183829.72
2830,232066.28
2831,178444.92
2832,252160.58
2833,283781.72
2834,215725.72
2835,227335.62
2836,187777.5
2837,143280.1
2838,143873.53
2839,191123.48
2840,210966.31
2841,219713.0
2842,238305.9
2843,158097.22
2844,161168.2
2845,119779.87
2846,218650.31
2847,204367.77
2848,224611.45
2849,204844.66
2850,258588.34
2851,228323.58
2852,211447.11
2853,226618.7
2854,140307.55
2855,208680.95
2856,199618.73
2857,185733.77
2858,218466.67
2859,113537.86
2860,125392.78
2861,122514.34
2862,187894.47
2863,129603.48
2864,243833.2
2865,139174.11
2866,133306.66
2867,85977.69
2868,106032.69
2869,112037.38
2870,126616.555
2871,81128.46
2872,52158.1
2873,85694.375
2874,131251.56
2875,99756.03
2876,156603.97
2877,138013.9
2878,176232.81
2879,136175.03
2880,98873.4
2881,164329.4
2882,166075.2
2883,230563.56
2884,162146.86
2885,182484.56
2886,228091.58
2887,78792.07
2888,105498.6
2889,69319.9
2890,69283.74
2891,139557.95
2892,49480.918
2893,68523.336
2894,47105.55
2895,298945.9
2896,271912.88
2897,225599.83
2898,121155.05
2899,215798.56
2900,169515.55
2901,206656.12
2902,175901.7
2903,320003.84
2904,352211.1
2905,69752.13
2906,209629.02
2907,105122.38
2908,138465.7
2909,152965.0
2910,81023.77
2911,75580.68
2912,145669.31
2913,72835.59
2914,72282.086
2915,80390.71
2916,63581.977
2917,180177.36
2918,116047.14
2919,216357.22
