Id,SalePrice
1692,231031.41263174702
1693,170476.04903380678
1694,181690.51217955668
1695,168226.23983271536
1696,277709.2775140043
1697,170071.71284012045
1698,346940.881693437
1699,327978.35945258086
1700,239820.3986141486
1701,255874.22967781546
1702,250841.0475155809
1703,253553.3492966037
1704,281734.00054852344
1705,211640.89256947173
1706,456070.32988189993
1707,214312.75789100945
1708,213506.99496549007
1709,261910.9342687138
1710,218435.44188685916
1711,236884.8800294888
1712,228911.4973790619
1713,264885.1783905924
1714,224034.45449588887
1715,199651.1101885947
1716,169819.47819033117
1717,163587.39210148714
1718,133418.74766997035
1719,210505.9592816229
1720,240659.36521599343
1721,165498.78001381856
1722,122242.42664867446
1723,145076.43763124026
1724,219161.23540421508
1725,229443.70897224036
1726,187908.81157012202
1727,173867.66808101846
1728,184499.8649028866
1729,161342.99308388296
1730,132797.57962909303
1731,120526.43374307737
1732,134902.1941647143
1733,130396.67628551053
1734,129129.06368277928
1735,133147.43589877305
1736,114416.85508862023
1737,324230.2263474236
1738,215933.46395852807
1739,310648.56618766295
1740,190089.41883809553
1741,180677.31835072566
1742,169830.5997669257
1743,174309.95884423438
1744,292364.68465949997
1745,231698.4565312792
1746,209236.16395191135
1747,204096.99447014445
1748,209684.25983256492
1749,161600.06478899263
1750,144264.125247636
1751,230269.83892418997
1752,122555.95557292474
1753,138333.23940327452
1754,217031.2135162662
1755,166249.18016622067
1756,117730.69050841272
1757,121784.39616890145
1758,151314.9044394784
1759,160864.64625294632
1760,160575.48246315034
1761,150481.43900237934
1762,163866.97527168883
1763,163674.71644146251
1764,117909.79993053799
1765,163808.32290159704
1766,165531.76564301644
1767,197047.59900082074
1768,135582.8923844739
1769,174581.47752254596
1770,137282.2962100105
1771,133424.05711587897
1772,135277.4885373242
1773,140241.09548994663
1774,135298.68798443
1775,134352.6278379308
1776,124533.72424221446
1777,113591.59110571955
1778,131299.65095994002
1779,102472.6249010287
1780,172631.6566256008
1781,132316.36029253114
1782,96217.49669263294
1783,126833.92853603928
1784,93840.76227656554
1785,121347.46671317762
1786,146033.4112060928
1787,165891.75932530733
1788,61576.817493649134
1789,86437.28740113779
1790,85787.51887999983
1791,179143.3867597366
1792,153770.87632848453
1793,141485.2671720687
1794,139650.12215782775
1795,140322.06088425548
1796,104097.1046529736
1797,117353.29437892098
1798,128335.19767432258
1799,109375.81375058921
1800,128755.98009206806
1801,126612.37564615376
1802,154945.3242863054
1803,156143.81965896898
1804,140132.63285467747
1805,138873.37237814645
1806,127067.9619030113
1807,145049.5999874106
1808,110534.73256210994
1809,101961.11148890997
1810,133732.2426774178
1811,114983.1555965925
1812,111927.04203148397
1813,119426.62615933563
1814,105647.54789010594
1815,61798.996261729095
1816,97020.70723141512
1817,119432.06382766651
1818,133785.9423949968
1819,118427.53622601776
1820,79591.86537348577
1821,120038.97362717283
1822,149917.4843305034
1823,53552.820814976876
1824,133503.57781742167
1825,119900.5062413925
1826,101286.94565971669
1827,109963.21604128147
1828,129771.83839077405
1829,113218.74928485187
1830,142939.20167361063
1831,157741.72934855483
1832,103333.9144415507
1833,139992.11136160896
1834,121089.45303236012
1835,164491.05532263013
1836,125589.05124127465
1837,107581.39978465608
1838,130966.52539814921
1839,84252.13291778213
1840,161110.05625359577
1841,139439.39431952575
1842,84382.05029586761
1843,137914.05402978338
1844,130530.45193540958
1845,141179.00507495116
1846,152694.35621024133
1847,149689.27903132
1848,66131.20097691227
1849,100275.94089391814
1850,127886.9724952595
1851,142082.05688213883
1852,131488.01955995275
1853,129193.58048742844
1854,171753.33896101697
1855,138039.4355756172
1856,214835.2454196065
1857,135313.24138248633
1858,144148.7013011243
1859,117320.73687889295
1860,147813.7961371392
1861,116181.86151438448
1862,292169.23809486773
1863,286822.992822747
1864,286822.992822747
1865,316420.72391854477
1866,324226.77194266266
1867,237946.85280065375
1868,305884.3097795176
1869,203138.05560461179
1870,202003.43751290112
1871,243176.81389629084
1872,170136.50253548563
1873,241610.10362647838
1874,135083.18282823762
1875,214841.911278523
1876,194965.81389404088
1877,204233.17388688616
1878,191917.06709410987
1879,135356.306975805
1880,135820.4125548533
1881,245163.08849732764
1882,251037.86954515593
1883,199852.2120179318
1884,213883.40824518466
1885,236675.08729168732
1886,301799.3491241015
1887,197252.03247710937
1888,262537.0452269143
1889,151669.22232136433
1890,131170.40398135514
1891,142322.31056210652
1892,111704.7985877552
1893,133051.53872767565
1894,132118.776563739
1895,145441.18262423814
1896,123295.34647608516
1897,117904.05541831451
1898,96409.65661374632
1899,132504.2262946082
1900,148908.417144018
1901,151864.37704996148
1902,142122.13925344084
1903,240509.69471324474
1904,140259.81854344084
1905,175797.40534765518
1906,135377.82312281753
1907,195659.96827979508
1908,106957.68581256755
1909,132521.9510909869
1910,119675.23473640706
1911,191806.89371445795
1912,288040.83422761253
1913,133333.45608776054
1914,55139.94120305732
1915,325753.722181494
1916,72037.24798952453
1917,248204.00449056723
1918,136307.02462176685
1919,163888.00062324764
1920,140669.07190249537
1921,446180.7023668084
1922,321213.6187236717
1923,201362.38131591593
1924,244920.4343022778
1925,216171.32650901462
1926,372201.80403824075
1927,135692.50318804718
1928,154911.83952366814
1929,124602.2698698619
1930,116586.6645896639
1931,140613.06952428003
1932,136502.2975137703
1933,170043.39692593683
1934,176574.23723824476
1935,170467.99212418497
1936,186672.72961663545
1937,183232.8480145388
1938,151086.2749389643
1939,248530.47526055048
1940,195417.1854138749
1941,179033.01988596085
1942,190072.8167218613
1943,198039.4047392081
1944,307209.9521435661
1945,358637.98492944875
1946,160582.1424922661
1947,320636.22850398876
1948,165256.64479679184
1949,253013.70955975598
1950,183015.63107728522
1951,282965.36424393445
1952,246093.02613437417
1953,166387.6524119717
1954,192939.2683432185
1955,127320.18084455164
1956,305363.0836601092
1957,164023.85067796253
1958,301450.8119025385
1959,143622.55916396744
1960,114942.64646603113
1961,122769.96914935927
1962,96066.48122346796
1963,101863.19892250907
1964,113392.76727556252
1965,149438.41922221225
1966,159817.43553620626
1967,276769.8910894573
1968,398584.6518858138
1969,359606.4764777224
1970,448033.2043261952
1971,432196.0600874997
1972,340235.9433227704
1973,248737.9987453766
1974,311409.92109339713
1975,450815.9773110819
1976,260958.72016588162
1977,359189.3432691533
1978,361641.45186390035
1979,318931.26257689466
1980,198223.15582744838
1981,336747.1020838733
1982,223117.90430291323
1983,210453.8638487233
1984,167399.93022994124
1985,208502.3334829899
1986,210687.16823617896
1987,173697.15434240602
1988,178207.0016787387
1989,188979.201215265
1990,216939.65218284592
1991,221175.43622385332
1992,216302.58228252
1993,172578.35710662988
1994,252557.9505558612
1995,180671.7391361451
1996,250031.3593710319
1997,308881.38274216925
1998,350728.7136261042
1999,258433.13511226384
2000,302311.36129140167
2001,262587.7849738571
2002,253291.4827999368
2003,252571.8305662761
2004,245676.55023455762
2005,211505.31518034937
2006,222556.29282604123
2007,247841.95139897848
2008,188245.28472154436
2009,189576.56001185018
2010,190574.09750304327
2011,138313.87180883408
2012,176259.77609660118
2013,180890.40652944156
2014,183092.77749960232
2015,197364.1337700789
2016,188504.21301423275
2017,204807.36980012947
2018,122318.26279231062
2019,136237.76471990615
2020,113091.92901804125
2021,121288.80760238558
2022,173220.56434984252
2023,152214.17546293305
2024,211610.42639926285
2025,390691.1156093455
2026,179852.26354176737
2027,143568.14954706957
2028,155524.3339860481
2029,161747.4263721915
2030,285703.5438372339
2031,208932.01637585892
2032,229681.65160880558
2033,270341.85223041644
2034,168256.07901997992
2035,205939.17926895575
2036,182982.99884629538
2037,182889.7516745412
2038,283300.8392076665
2039,187151.0782750895
2040,322997.48187052173
2041,279746.57538551424
2042,203728.09717022136
2043,168359.04638620952
2044,164314.3417399558
2045,234818.82241637216
2046,133791.8531124581
2047,139392.39088697816
2048,131107.20493812373
2049,133712.04419375784
2050,175584.70226237792
2051,102289.30389104983
2052,131279.09168199834
2053,138884.64182419272
2054,85487.10741134715
2055,149785.09457006716
2056,125726.02004132664
2057,123124.11338947724
2058,213918.70029851748
2059,138523.23608478677
2060,150945.32786983246
2061,174997.47645957445
2062,132720.74775680975
2063,108123.38379235212
2064,135749.13804647516
2065,118197.86633796556
2066,176782.97966973388
2067,108029.18147390799
2068,136192.4828753067
2069,84645.21265064838
2070,108909.91771355699
2071,89961.53501024746
2072,133942.31724323396
2073,135129.35893951636
2074,182875.90482438548
2075,144812.36787755418
2076,122487.59783420984
2077,144844.17807383332
2078,127884.0345167416
2079,142984.41088369233
2080,117151.69606845337
2081,127164.13536866527
2082,129697.15616053891
2083,138703.0157597224
2084,107963.56975879705
2085,131590.89789638878
2086,87702.3166464573
2087,129665.84808054655
2088,104545.43985062363
2089,90790.53352343377
2090,129737.6903365269
2091,124791.3568988932
2092,134746.1271029472
2093,125710.55119061322
2094,148338.20484271756
2095,151879.76658832547
2096,83417.67953206897
2097,99054.23638871913
2098,143906.48842626833
2099,58340.45917423149
2100,89147.50130110778
2101,119150.274077532
2102,145416.90235034426
2103,103801.48107708167
2104,120193.84082432186
2105,117911.83533452016
2106,75975.43954685614
2107,256873.91320002498
2108,115354.68644744947
2109,113247.55617094366
2110,129731.63463268394
2111,156588.7632943106
2112,131663.61049886
2113,122754.08142538228
2114,101191.81644205295
2115,140534.58867977487
2116,112879.72096782092
2117,135361.4785690763
2118,117362.96074686469
2119,104013.33584378952
2120,106630.01452683858
2121,88637.36621049052
2122,110586.7845697727
2123,84384.29730964318
2124,188365.17365354998
2125,122301.08837536808
2126,158291.92070728802
2127,144840.9867348617
2128,126817.12121877624
2129,95468.7888714195
2130,135927.948340201
2131,155450.48565048035
2132,123885.65821156386
2133,128838.18865151805
2134,113395.58823452453
2135,100361.21930674293
2136,75206.40615924152
2137,119073.02463289002
2138,137407.5618559838
2139,150021.37118579936
2140,135518.86934598934
2141,131195.4927320697
2142,135857.3295023177
2143,142946.62439691808
2144,118214.79937211084
2145,136050.80337879364
2146,155775.24603070857
2147,153810.75988060478
2148,125515.6484147464
2149,139208.30081177625
2150,232824.5192008949
2151,142548.06341705227
2152,161919.96729084096
2153,158759.50054686045
2154,101892.37174921052
2155,124745.90729199845
2156,214123.74056464402
2157,247923.17802433978
2158,228821.33034590236
2159,196367.01202017887
2160,171412.2780617132
2161,251686.9779302213
2162,429630.72050099156
2163,326038.6850581909
2164,223645.6042937807
2165,174177.94114954976
2166,141659.82468770898
2167,203958.263428395
2168,205565.8977341013
2169,193753.1614951175
2170,219539.23108709717
2171,127140.13375990734
2172,142307.81188950516
2173,147380.81149817447
2174,237599.91412787058
2175,296192.78380391805
2176,315988.76854603493
2177,258864.022441765
2178,202846.93271722345
2179,144871.91086369287
2180,184938.8863968225
2181,190508.94582784452
2182,227850.5875170914
2183,197621.9232916219
2184,132966.17287310172
2185,129490.31236102752
2186,144905.90098335195
2187,147315.8504771883
2188,153306.2379985453
2189,186827.47167857876
2190,78312.62889573828
2191,84762.12218718765
2192,86273.32007988186
2193,92880.600600304
2194,95945.38694079891
2195,110968.71169965243
2196,105409.68995640437
2197,124809.8155877153
2198,162682.54083058974
2199,167644.55480421978
2200,125521.71192417173
2201,124973.51933636132
2202,171301.33858566562
2203,160657.07147874287
2204,161175.95045797175
2205,119771.79531273321
2206,136952.51856973398
2207,179016.17658396004
2208,217852.63253000748
2209,174244.18074107
2210,118795.27653295713
2211,111858.63851586108
2212,115277.1761396466
2213,104008.09262487425
2214,133162.4223265813
2215,102213.16634362857
2216,139014.9186887478
2217,68756.01033686618
2218,62579.22882345418
2219,59345.981338228376
2220,77849.88057579502
2221,330041.84081869957
2222,275137.8331160884
2223,307286.27806816046
2224,209271.94328940008
2225,119732.25020698972
2226,175457.22948232974
2227,202163.30485208804
2228,265421.7274272495
2229,236851.13120335608
2230,153680.75558303573
2231,201259.5136611685
2232,179454.31158881483
2233,173124.82415482748
2234,218994.66827150094
2235,195638.3940956151
2236,278763.8954159775
2237,357295.68645630655
2238,198853.99069115738
2239,113024.65316390405
2240,160440.14678456748
2241,146947.10758460552
2242,135167.581974839
2243,120160.52454572791
2244,97934.63243899337
2245,90419.61139298487
2246,138598.82597263047
2247,101566.54882123007
2248,123384.82245062676
2249,126122.54202147556
2250,139497.2458602221
2251,106587.12284602516
2252,171406.64151313825
2253,139724.73333125617
2254,170630.4963367193
2255,189492.80565336143
2256,180437.17026811247
2257,194175.3116595013
2258,174202.12395381636
2259,179775.59639868062
2260,153494.37361941038
2261,176141.44624279832
2262,208567.94066469432
2263,325271.691377304
2264,443000.1704322092
2265,149268.76827850688
2266,287304.05750790105
2267,356750.8985158717
2268,345501.85070686496
2269,161797.38037819226
2270,175523.4234956391
2271,246342.81860747575
2272,194878.307740031
2273,162336.4669324083
2274,178647.8620744132
2275,163066.70707328897
2276,182582.02201280213
2277,179542.2942336382
2278,142027.53059662005
2279,119260.02696026997
2280,116432.32648282193
2281,178470.41161923774
2282,171960.74073093597
2283,94943.2020975
2284,106424.09224056738
2285,152100.1815429127
2286,129879.88842337343
2287,338900.66311306815
2288,272978.0321935209
2289,388098.62036665983
2290,439234.36235504085
2291,307810.2205708055
2292,408209.1933090901
2293,473260.0851822032
2294,440176.03797492496
2295,447475.1856164802
2296,291792.04957032757
2297,289563.4597942297
2298,304169.54641296604
2299,377960.7135163981
2300,318421.7231790165
2301,244828.99235001166
2302,239730.9406854171
2303,243270.0381082871
2304,241585.2809557805
2305,181003.8362888831
2306,182175.9375597867
2307,187140.88775859567
2308,227531.23402475988
2309,279216.11102878454
2310,211779.79052915025
2311,199277.5859935579
2312,171676.06449002418
2313,174498.3914112997
2314,172696.37781185374
2315,172055.77396976599
2316,179564.87199149723
2317,182315.47452184354
2318,173149.83075210743
2319,172786.48617217006
2320,177326.20153346978
2321,228077.7397436842
2322,167153.1795708856
2323,179197.70097189833
2324,165660.27763848685
2325,225154.59010545656
2326,166672.22647500038
2327,210182.61979612394
2328,217227.92791144867
2329,181754.7569643785
2330,177511.23993189077
2331,355290.45013597654
2332,434196.72181173175
2333,315564.711957806
2334,265403.4049004626
2335,266801.4540465142
2336,336402.34448819794
2337,206604.92999348685
2338,259081.96233809373
2339,230680.28924261627
2340,370081.1072126461
2341,227128.1186730472
2342,228279.01583235353
2343,226745.7767994226
2344,205347.71376997195
2345,243331.8926831007
2346,207874.70698479266
2347,202186.39162637424
2348,226529.4203139946
2349,149006.01296949113
2350,261002.45894281697
2351,263403.28904422454
2352,243988.0110300252
2353,205494.91134890867
2354,130298.41030212055
2355,160684.54338326328
2356,142636.0970216204
2357,198073.1695243471
2358,198062.82502745203
2359,119561.81698438928
2360,121852.96379853989
2361,139772.93473521768
2362,277178.4137289621
2363,143262.4986420169
2364,151868.73198051623
2365,219966.7041273963
2366,176454.52110719966
2367,216658.7272101937
2368,211083.1013101824
2369,218791.83628342097
2370,164033.87312940712
2371,162312.52672015232
2372,175348.32259596584
2373,249489.8360876435
2374,293046.44490249385
2375,232122.13832006906
2376,290234.0397947546
2377,307217.95004385535
2378,145214.96924062973
2379,187507.35219348228
2380,146566.86061705093
2381,162615.41350293468
2382,179093.55597434146
2383,226302.23737969797
2384,241381.9071972486
2385,154374.9133468915
2386,142195.74091477186
2387,131876.81723516772
2388,94745.86333294428
2389,125861.07663430487
2390,137459.44748423592
2391,134890.9474351105
2392,113617.7178498165
2393,163170.2311034968
2394,149652.5314330879
2395,194416.73226927768
2396,147779.9344312314
2397,201176.90761163126
2398,124448.61455065045
2399,58718.608137834904
2400,56367.43380885163
2401,111902.93271373733
2402,130454.46815698514
2403,131921.39069852684
2404,149969.20758859866
2405,157935.99666011878
2406,136111.4641951431
2407,129456.7836505752
2408,135943.32495452953
2409,135936.88444623532
2410,168429.14454505366
2411,122768.56597813191
2412,150277.43198076994
2413,130153.41242990248
2414,132748.04237232474
2415,131188.83669892864
2416,126685.70229804091
2417,129281.54119812483
2418,125170.19980436486
2419,125472.10006325178
2420,127610.60872472529
2421,143698.5063363921
2422,121065.45148864647
2423,128399.56009410803
2424,150335.53180656675
2425,164402.81713534298
2426,134505.35888690638
2427,129889.14801639355
2428,167925.27402704768
2429,115359.10355052036
2430,130952.31984555036
2431,114962.85043427088
2432,133408.093285323
2433,139085.97136788172
2434,139421.76136187665
2435,151629.2510290732
2436,104395.60534363298
2437,110762.95126772577
2438,119455.9172044854
2439,112877.26322291994
2440,134878.33261277527
2441,102483.8320503299
2442,99180.6576399256
2443,114684.35194739986
2444,125567.25294108289
2445,90865.91082819657
2446,123294.88989793607
2447,174873.81233121926
2448,133733.88077485477
2449,108831.86695579317
2450,157120.30198851996
2451,123314.56200317289
2452,208021.32088088992
2453,98152.01249726248
2454,104284.0812025588
2455,104829.54524464124
2456,127381.10940536365
2457,114670.68193133535
2458,108457.14213497697
2459,113339.5334957659
2460,143851.60644034468
2461,116387.16497685407
2462,129918.8072040481
2463,122729.3440144138
2464,155447.51651789597
2465,142074.2017609773
2466,119267.1147680519
2467,162324.26219901833
2468,85110.0703505615
2469,96618.80803967026
2470,180580.2383145627
2471,183868.75715739964
2472,167123.13241735325
2473,128131.15768718132
2474,96678.34627525049
2475,232217.92843594064
2476,110977.41161973245
2477,133657.88425130138
2478,159626.83453938348
2479,117540.84315422614
2480,127933.84027917395
2481,123447.04792257024
2482,133774.91198727486
2483,118510.76787225282
2484,123632.16352240212
2485,123386.76145783703
2486,151809.57822310185
2487,171203.96798297088
2488,160537.5890430054
2489,159103.70204946876
2490,148979.11156870666
2491,89073.25417176071
2492,178753.23190488017
2493,139180.10743319293
2494,156540.68772453346
2495,101795.05299581224
2496,227930.0522748259
2497,142376.8850554237
2498,118541.09873640098
2499,85828.54669042931
2500,127989.17600863281
2501,134423.00866505678
2502,144903.05335905746
2503,114849.18830622056
2504,192412.8940857136
2505,209907.48328289133
2506,254893.07698519257
2507,325902.6365488601
2508,249849.98688415365
2509,220769.3379351513
2510,225793.2143144251
2511,187104.18879913978
2512,214261.9964619068
2513,217701.93578796662
2514,208646.01157067675
2515,145956.5977109821
2516,148354.20471013882
2517,131091.62956236393
2518,136236.19898856417
2519,219727.97875627654
2520,209332.9994027039
2521,191900.637157135
2522,214453.2068523771
2523,135103.12259770444
2524,135465.38134621287
2525,141106.91795400032
2526,137172.0654520214
2527,113978.24096849798
2528,124236.9689160507
2529,129175.67250570294
2530,102552.99912353378
2531,276476.5437733529
2532,228656.2786020841
2533,195885.1423396265
2534,243414.2696083333
2535,318262.3319693314
2536,226952.9177781334
2537,220394.47599116992
2538,184380.22756259967
2539,187578.8783771437
2540,177944.50907300264
2541,177646.10576547676
2542,151673.00052501154
2543,132662.09074222145
2544,132626.9097108094
2545,144238.94775246654
2546,144990.033534183
2547,136652.22971497788
2548,151499.33407218818
2549,150420.15222354277
2550,279403.07769742113
2551,140776.8146294907
2552,121283.32540343257
2553,81172.79429212048
2554,122338.6614289061
2555,100467.18942905734
2556,104052.4891533982
2557,118474.24332212303
2558,145285.0548494324
2559,132029.06055446228
2560,122278.59939869876
2561,144895.4971217673
2562,108315.84361332863
2563,143516.9438207513
2564,169666.10840400384
2565,101126.96508000385
2566,140983.4718075404
2567,132191.63608577536
2568,176353.17299327056
2569,180498.90872094952
2570,112308.19240608273
2571,160411.10056244515
2572,163029.72260616522
2573,236021.1754979637
2574,240933.025164874
2575,125219.77671590135
2576,126504.40793531209
2577,150651.3404194962
2578,90986.48449147627
2579,80186.4436768061
2580,139810.18808109412
2581,132501.4653595661
2582,121342.65781247482
2583,264630.5168567495
2584,165081.02781666286
2585,170641.21692107382
2586,207094.1769388769
2587,199529.15329181135
2588,153090.1423900109
2589,139870.72773759274
2590,219356.3980057849
2591,211764.04923555406
2592,235192.00140372707
2593,258455.18197073162
2594,178462.39796993745
2595,188682.24540087985
2596,339887.2906645957
2597,178678.48343985865
2598,281618.7573302036
2599,296925.16570833937
2600,125837.21501197244
2601,133379.2543362434
2602,88453.28806082549
2603,96907.71198175543
2604,91383.0899758382
2605,85358.21084820625
2606,140745.82855028435
2607,180703.64604951916
2608,185731.22890866446
2609,152945.5874565972
2610,113706.47549189521
2611,131853.88288402944
2612,142108.96943915985
2613,126022.9854130106
2614,124351.18146924603
2615,158951.36461193877
2616,136990.52304337762
2617,169384.08017729502
2618,169523.48698936548
2619,227895.99647498026
2620,182846.0476045725
2621,183544.44542966792
2622,187736.74978534965
2623,241568.89124056554
2624,323001.46924574836
2625,307467.62322801707
2626,167362.492464751
2627,171350.97431191918
2628,468294.29331953643
2629,531529.6349842707
2630,321007.2826084533
2631,470603.3450361715
2632,456855.898991339
2633,324376.30981020164
2634,357054.2411639219
2635,151398.67251289816
2636,188970.78213598696
2637,169579.5643179957
2638,247895.73811805196
2639,184781.45653819034
2640,156873.03013714327
2641,106479.42037886451
2642,181504.49800518082
2643,95512.18248645181
2644,135913.30191945902
2645,95551.70273429378
2646,90376.96119324841
2647,103456.79836243627
2648,136671.80294176395
2649,139950.4154566593
2650,148525.8015244341
2651,147267.09165898454
2652,455471.26225705404
2653,247860.01661999535
2654,252744.69876808775
2655,355488.44973050297
2656,293087.4065073969
2657,325492.6911360562
2658,279316.6521711136
2659,294120.58731053956
2660,328952.3263859634
2661,320517.0627177467
2662,332649.3843752641
2663,263232.7497688955
2664,281076.2090216868
2665,309782.02336035983
2666,289618.1595064831
2667,168756.0512203162
2668,173033.838927504
2669,178100.83229030765
2670,276416.2738178135
2671,173859.0490506254
2672,184951.61001324077
2673,197978.00326951194
2674,187543.0305285496
2675,167486.72039989012
2676,183863.8736863111
2677,197306.82276744238
2678,252495.56790816216
2679,255083.47211793982
2680,268110.3944978433
2681,427070.8244876199
2682,321759.8379368979
2683,527010.326251013
2684,314026.33141491533
2685,329235.21570202726
2686,256764.5168317701
2687,312333.95588032284
2688,228778.13436434724
2689,196339.5224226787
2690,495603.0916971823
2691,187093.4674228783
2692,133481.31695765385
2693,193752.7548185092
2694,131137.46042889784
2695,190714.7294979471
2696,181186.41825596057
2697,191146.26915611073
2698,195192.9448800249
2699,178640.25382566135
2700,167227.33390858682
2701,143970.3883979137
2702,109207.47563612962
2703,118918.8927942003
2704,146698.16843438675
2705,126023.84463774035
2706,117661.96612834529
2707,119699.75248651239
2708,133660.64421025815
2709,105551.44641998308
2710,122763.53358189731
2711,281232.72544025327
2712,341675.5576437988
2713,176624.4985074436
2714,151692.46205923168
2715,170287.31833116457
2716,161789.81416856984
2717,172682.1448093509
2718,227207.2149690501
2719,143012.7672369478
2720,172201.24861896198
2721,141375.7455904007
2722,157490.77071889665
2723,143442.896242599
2724,131235.68965241616
2725,135678.37388796973
2726,137948.74975674742
2727,156075.04053973287
2728,165163.83435692755
2729,149734.33359109084
2730,140629.93015837407
2731,118440.10315026967
2732,118440.67240650931
2733,158643.11429063007
2734,141593.44425313355
